Unnamed: 0,post_id,profile,datetime,caption,num_likes,num_comments,file_location,company,platform,token_captions,academic_terms,apology_terms,awe_terms,channel_change_terms,compensation_terms,consensus_terms,disgust_terms,economic_terms,gratitude_terms,empathy_terms,explain_terms,intensity_terms,legal_terms,money_terms,morality_terms,male_pronouns,female_pronouns,purpose_terms,respect_terms,bigness_terms,smallness_terms,speculation_terms,overstated_terms,understated_terms,power_terms,wellbeing_terms,exclamation_count,question_count,hashtag_count,mention_count,caption_length,type_token_ratio,informativeness,narrativity,syntax_complexity,cb_ratio,tense_past,tense_present,joy,anger,abstract_concrete_score,familiarity_score,mistakes_count,percept_dist,whissell_pleasant,whissell_active,whissell_image
288,263895000000000.0,tdsynnex,2023-05-30T10:54:44.000Z,"The TD SYNNEX France team celebrated World Bee Day 🐝 (May 20th) by renewing their year-long partnership with @[10799140πUn Toit Pour Les Abeillesπun-toit-pour-les-abeilles] - an organization which works with more than a hundred beekeepers who promote artisanal, local and bee-friendly beekeeping. 

Last year our TD SYNNEX hive collected over 12kg of honey which was distributed to co-workers who got top scores in a quiz all about bee facts. 🍯",22,0,"['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/tdsynnex/TDSYNNEX_263894572826606_3.jpg', '/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/tdsynnex/TDSYNNEX_263894572826606_2.jpg', '/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/tdsynnex/TDSYNNEX_263894572826606_1.jpg']",TD Synnex,facebook,"['The', 'TD', 'SYNNEX', 'France', 'team', 'celebrated', 'World', 'Bee', 'Day', '🐝', '(', 'May', '20th', ')', 'by', 'renewing', 'their', 'year-long', 'partnership', 'with', '@', '[', '10799140πUn', 'Toit', 'Pour', 'Les', 'Abeillesπun-toit-pour-les-abeilles', ']', '-', 'an', 'organization', 'which', 'works', 'with', 'more', 'than', 'a', 'hundred', 'beekeepers', 'who', 'promote', 'artisanal', ',', 'local', 'and', 'bee-friendly', 'beekeeping', '.', 'Last', 'year', 'our', 'TD', 'SYNNEX', 'hive', 'collected', 'over', '12kg', 'of', 'honey', 'which', 'was', 'distributed', 'to', 'co-workers', 'who', 'got', 'top', 'scores', 'in', 'a', 'quiz', 'all', 'about', 'bee', 'facts', '.', '🍯']",0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,3,2,1,0,0,0,0,0,444,1.0,0.521,0.0,46.8,0.0,3,2,0.06126923076923077,0.017538461538461537,2.727234042553191,558.2,3,6.8,1.9138461538461535,1.7074358974358972,1.4358974358974361
289,263895000000000.0,tdsynnex,2023-05-30T10:54:44.000Z,"The TD SYNNEX France team celebrated World Bee Day 🐝 (May 20th) by renewing their year-long partnership with @[10799140πUn Toit Pour Les Abeillesπun-toit-pour-les-abeilles] - an organization which works with more than a hundred beekeepers who promote artisanal, local and bee-friendly beekeeping. 

Last year our TD SYNNEX hive collected over 12kg of honey which was distributed to co-workers who got top scores in a quiz all about bee facts. 🍯",22,0,"['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/tdsynnex/TDSYNNEX_263894572826606_3.jpg', '/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/tdsynnex/TDSYNNEX_263894572826606_2.jpg', '/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/tdsynnex/TDSYNNEX_263894572826606_1.jpg']",TD Synnex,facebook,"['The', 'TD', 'SYNNEX', 'France', 'team', 'celebrated', 'World', 'Bee', 'Day', '🐝', '(', 'May', '20th', ')', 'by', 'renewing', 'their', 'year-long', 'partnership', 'with', '@', '[', '10799140πUn', 'Toit', 'Pour', 'Les', 'Abeillesπun-toit-pour-les-abeilles', ']', '-', 'an', 'organization', 'which', 'works', 'with', 'more', 'than', 'a', 'hundred', 'beekeepers', 'who', 'promote', 'artisanal', ',', 'local', 'and', 'bee-friendly', 'beekeeping', '.', 'Last', 'year', 'our', 'TD', 'SYNNEX', 'hive', 'collected', 'over', '12kg', 'of', 'honey', 'which', 'was', 'distributed', 'to', 'co-workers', 'who', 'got', 'top', 'scores', 'in', 'a', 'quiz', 'all', 'about', 'bee', 'facts', '.', '🍯']",0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,3,2,1,0,0,0,0,0,444,1.0,0.521,0.0,46.8,0.0,3,2,0.06126923076923077,0.017538461538461537,2.727234042553191,558.2,3,6.8,1.9138461538461535,1.7074358974358972,1.4358974358974361
290,263895000000000.0,tdsynnex,2023-05-30T10:54:44.000Z,"The TD SYNNEX France team celebrated World Bee Day 🐝 (May 20th) by renewing their year-long partnership with @[10799140πUn Toit Pour Les Abeillesπun-toit-pour-les-abeilles] - an organization which works with more than a hundred beekeepers who promote artisanal, local and bee-friendly beekeeping. 

Last year our TD SYNNEX hive collected over 12kg of honey which was distributed to co-workers who got top scores in a quiz all about bee facts. 🍯",22,0,"['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/tdsynnex/TDSYNNEX_263894572826606_3.jpg', '/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/tdsynnex/TDSYNNEX_263894572826606_2.jpg', '/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/tdsynnex/TDSYNNEX_263894572826606_1.jpg']",TD Synnex,facebook,"['The', 'TD', 'SYNNEX', 'France', 'team', 'celebrated', 'World', 'Bee', 'Day', '🐝', '(', 'May', '20th', ')', 'by', 'renewing', 'their', 'year-long', 'partnership', 'with', '@', '[', '10799140πUn', 'Toit', 'Pour', 'Les', 'Abeillesπun-toit-pour-les-abeilles', ']', '-', 'an', 'organization', 'which', 'works', 'with', 'more', 'than', 'a', 'hundred', 'beekeepers', 'who', 'promote', 'artisanal', ',', 'local', 'and', 'bee-friendly', 'beekeeping', '.', 'Last', 'year', 'our', 'TD', 'SYNNEX', 'hive', 'collected', 'over', '12kg', 'of', 'honey', 'which', 'was', 'distributed', 'to', 'co-workers', 'who', 'got', 'top', 'scores', 'in', 'a', 'quiz', 'all', 'about', 'bee', 'facts', '.', '🍯']",0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,3,2,1,0,0,0,0,0,444,1.0,0.521,0.0,46.8,0.0,3,2,0.06126923076923077,0.017538461538461537,2.727234042553191,558.2,3,6.8,1.9138461538461535,1.7074358974358972,1.4358974358974361
291,263934000000000.0,fistoday,2023-06-13T14:10:24.000Z,"We help connect the dots between what our partners offer and what our clients need.

Watch how, National Capital Bank used FIS’ Collaboration Hub to accelerate deals with the support of our FIS’ partner Cirrus. 

Want to learn more? Visit our FIS Impact Ventures site: http://spr.ly/6183OFsD3",16,0,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/fistoday/FIStoday_263934382880659_1.jpg'],Fidelity National Information Services,facebook,"['We', 'help', 'connect', 'the', 'dots', 'between', 'what', 'our', 'partners', 'offer', 'and', 'what', 'our', 'clients', 'need', '.', 'Watch', 'how', ',', 'National', 'Capital', 'Bank', 'used', 'FIS', '’', 'Collaboration', 'Hub', 'to', 'accelerate', 'deals', 'with', 'the', 'support', 'of', 'our', 'FIS', '’', 'partner', 'Cirrus', '.', 'Want', 'to', 'learn', 'more', '?', 'Visit', 'our', 'FIS', 'Impact', 'Ventures', 'site', ':', 'http', ':', '//spr.ly/6183OFsD3']",1,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,1,0,0,292,1.0,0.422,0.0,27.3,0.3333333333333333,1,4,0.0208125,0.0,2.541666666666667,557.67,0,6.1,1.8542857142857145,1.7007142857142858,1.5285714285714285
292,264033000000000.0,fistoday,2023-06-13T18:07:00.000Z,"Barclays Corporate and Investment Bank is now live with FIS Cleared Derivatives tech for their post-trade modernization program, benefiting from increased automation, streamlined workflows, real-time data insights and greater transparency. Discover how the strength of FIS commitment to client service can help you – contact us on getinfo@fisglobal.com or visit: http://spr.ly/6186OFada

#fintech #clearedderivatives",16,0,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/fistoday/FIStoday_264032689537495_1.jpg'],Fidelity National Information Services,facebook,"['Barclays', 'Corporate', 'and', 'Investment', 'Bank', 'is', 'now', 'live', 'with', 'FIS', 'Cleared', 'Derivatives', 'tech', 'for', 'their', 'post-trade', 'modernization', 'program', ',', 'benefiting', 'from', 'increased', 'automation', ',', 'streamlined', 'workflows', ',', 'real-time', 'data', 'insights', 'and', 'greater', 'transparency', '.', 'Discover', 'how', 'the', 'strength', 'of', 'FIS', 'commitment', 'to', 'client', 'service', 'can', 'help', 'you', '–', 'contact', 'us', 'on', 'getinfo', '@', 'fisglobal.com', 'or', 'visit', ':', 'http', ':', '//spr.ly/6186OFada', '#', 'fintech', '#', 'clearedderivatives']",0,0,0,2,0,0,0,3,0,3,0,0,0,0,1,0,0,3,1,0,0,1,1,0,1,2,0,0,2,1,416,1.0,0.596,0.0,27.9,0.0,0,0,0.05347368421052632,0.0,2.6713513513513516,546.81,4,8.26,1.8774193548387097,1.7867741935483874,1.4064516129032256
293,264308000000000.0,fistoday,2023-06-14T08:03:01.000Z,"In the #UAE, #digitalwallets and #creditcard usage are rising as cash use slows. Want to know more? Download our payments guide to the United Arab Emirates. http://spr.ly/6182OFNGq

#GeoExpansion",6,0,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/fistoday/FIStoday_264308249509939_1.jpg'],Fidelity National Information Services,facebook,"['In', 'the', '#', 'UAE', ',', '#', 'digitalwallets', 'and', '#', 'creditcard', 'usage', 'are', 'rising', 'as', 'cash', 'use', 'slows', '.', 'Want', 'to', 'know', 'more', '?', 'Download', 'our', 'payments', 'guide', 'to', 'the', 'United', 'Arab', 'Emirates', '.', 'http', ':', '//spr.ly/6182OFNGq', '#', 'GeoExpansion']",0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,4,0,195,1.0,0.519,0.0,17.3,0.0,0,1,0.1562,0.0078,2.4557142857142855,568.47,3,7.33,1.8611764705882354,1.708235294117647,1.3647058823529414
294,264398000000000.0,fistoday,2023-06-14T12:15:00.000Z,"More than half of Hong Kong #financialfirms will make a significant investment in #embeddedfinance, while 42% of those currently offering or developing the services believe it will help them compete. Read more in FIS’ 2023 #GlobalInnovation Report: http://spr.ly/6181OWiVl

#GIR #fintech #fintechinnovation #APAC",1,0,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/fistoday/FIStoday_264398326167598_1.jpg'],Fidelity National Information Services,facebook,"['More', 'than', 'half', 'of', 'Hong', 'Kong', '#', 'financialfirms', 'will', 'make', 'a', 'significant', 'investment', 'in', '#', 'embeddedfinance', ',', 'while', '42', '%', 'of', 'those', 'currently', 'offering', 'or', 'developing', 'the', 'services', 'believe', 'it', 'will', 'help', 'them', 'compete', '.', 'Read', 'more', 'in', 'FIS', '’', '2023', '#', 'GlobalInnovation', 'Report', ':', 'http', ':', '//spr.ly/6181OWiVl', '#', 'GIR', '#', 'fintech', '#', 'fintechinnovation', '#', 'APAC']",0,0,0,0,1,2,0,2,0,1,0,0,2,0,1,0,0,2,0,0,0,1,1,0,1,0,0,0,7,0,312,1.0,0.538,0.0,24.6,1.0,0,1,0.0,0.0,2.4333333333333336,585.75,5,8.02,1.856923076923077,1.7119230769230769,1.3384615384615386
295,264430000000000.0,fistoday,2023-06-14T13:30:26.000Z,"How can #EmbeddedPayments simplify your daily life today?

Silvia Mensdorff-Pouilly revealed her favorite example on stage at Money20/20 EUROPE 👉 Watch the video to find out more. To further drive all things #EmbeddedPayments, #EmbeddedFinance, #EmbeddedLending, FIS just teamed up with the #BNPL / #POS enabler Jifiti. Check out the latest news 👉 http://spr.ly/6180O2bPu

Send us a message for additional information. We look forward to talking to you 💚",15,0,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/fistoday/FIStoday_264430119497752_1.jpg'],Fidelity National Information Services,facebook,"['How', 'can', '#', 'EmbeddedPayments', 'simplify', 'your', 'daily', 'life', 'today', '?', 'Silvia', 'Mensdorff-Pouilly', 'revealed', 'her', 'favorite', 'example', 'on', 'stage', 'at', 'Money20/20', 'EUROPE', '👉', 'Watch', 'the', 'video', 'to', 'find', 'out', 'more', '.', 'To', 'further', 'drive', 'all', 'things', '#', 'EmbeddedPayments', ',', '#', 'EmbeddedFinance', ',', '#', 'EmbeddedLending', ',', 'FIS', 'just', 'teamed', 'up', 'with', 'the', '#', 'BNPL', '/', '#', 'POS', 'enabler', 'Jifiti', '.', 'Check', 'out', 'the', 'latest', 'news', '👉', 'http', ':', '//spr.ly/6180O2bPu', 'Send', 'us', 'a', 'message', 'for', 'additional', 'information', '.', 'We', 'look', 'forward', 'to', 'talking', 'to', 'you', '💚']",0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,2,0,0,0,1,3,1,1,1,0,1,6,0,454,1.0,0.508,0.0,33.9,0.0,2,1,0.089875,0.0,2.713469387755102,586.22,4,7.19,1.9273170731707316,1.7353658536585368,1.6390243902439026
296,264492000000000.0,truist,2023-07-03T13:39:36.000Z,United by care—and the pursuit of happiness for all. Happy #FourthofJuly🎆,74,87,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/truist/truist_264492252895761_1.jpg'],Truist Financial,facebook,"['United', 'by', 'care—and', 'the', 'pursuit', 'of', 'happiness', 'for', 'all', '.', 'Happy', '#', 'FourthofJuly🎆']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,1,0,73,1.0,0.417,0.0,6.6,0.0,0,0,0.3896,0.0,2.1377777777777776,598.72,1,7.09,1.922857142857143,1.827142857142857,1.2857142857142858
297,264492000000000.0,truist,2023-07-03T13:39:36.000Z,United by care—and the pursuit of happiness for all. Happy #FourthofJuly🎆,74,87,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/truist/truist_264492252895761_1.jpg'],Truist Financial,facebook,"['United', 'by', 'care—and', 'the', 'pursuit', 'of', 'happiness', 'for', 'all', '.', 'Happy', '#', 'FourthofJuly🎆']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,1,0,73,1.0,0.417,0.0,6.6,0.0,0,0,0.3896,0.0,2.1377777777777776,598.72,1,7.09,1.922857142857143,1.827142857142857,1.2857142857142858
298,264492000000000.0,truist,2023-07-03T13:39:36.000Z,United by care—and the pursuit of happiness for all. Happy #FourthofJuly🎆,74,87,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/truist/truist_264492252895761_1.jpg'],Truist Financial,facebook,"['United', 'by', 'care—and', 'the', 'pursuit', 'of', 'happiness', 'for', 'all', '.', 'Happy', '#', 'FourthofJuly🎆']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,1,0,73,1.0,0.417,0.0,6.6,0.0,0,0,0.3896,0.0,2.1377777777777776,598.72,1,7.09,1.922857142857143,1.827142857142857,1.2857142857142858
299,264543000000000.0,fistoday,2023-06-14T18:14:00.000Z,"Working with Microsoft and EY, FIS embarked on a cloud modernization project to help us innovate faster, expand our capabilities, and improve customer experience. Read our story: http://spr.ly/6185OFM93",14,0,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/fistoday/FIStoday_264543412819756_1.jpg'],Fidelity National Information Services,facebook,"['Working', 'with', 'Microsoft', 'and', 'EY', ',', 'FIS', 'embarked', 'on', 'a', 'cloud', 'modernization', 'project', 'to', 'help', 'us', 'innovate', 'faster', ',', 'expand', 'our', 'capabilities', ',', 'and', 'improve', 'customer', 'experience', '.', 'Read', 'our', 'story', ':', 'http', ':', '//spr.ly/6185OFM93']",0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,202,1.0,0.556,0.0,16.3,0.0,1,0,0.06718181818181818,0.0,2.6436363636363636,555.17,0,7.72,1.9929999999999999,1.9450000000000003,1.73
300,264738000000000.0,polarisinc,2023-08-24T13:22:49.000Z,"Curious about the secrets behind security clearances? Learn more about the 13 adjudicative guidelines that play a crucial role in deciding who gets access to classified information at the link below!
",1,0,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/polarisinc/Polarisinc_264738329684083_1.jpg'],Polaris,facebook,"['Curious', 'about', 'the', 'secrets', 'behind', 'security', 'clearances', '?', 'Learn', 'more', 'about', 'the', '13', 'adjudicative', 'guidelines', 'that', 'play', 'a', 'crucial', 'role', 'in', 'deciding', 'who', 'gets', 'access', 'to', 'classified', 'information', 'at', 'the', 'link', 'below', '!']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,1,0,0,200,1.0,0.6,0.25,27.6,0.0,0,2,0.0,0.0,2.2495833333333333,572.97,0,6.29,1.813076923076923,1.6442307692307696,1.5692307692307694
301,264738000000000.0,polarisinc,2023-08-24T13:22:49.000Z,"Curious about the secrets behind security clearances? Learn more about the 13 adjudicative guidelines that play a crucial role in deciding who gets access to classified information at the link below!
",1,0,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/polarisinc/Polarisinc_264738329684083_1.jpg'],Polaris,facebook,"['Curious', 'about', 'the', 'secrets', 'behind', 'security', 'clearances', '?', 'Learn', 'more', 'about', 'the', '13', 'adjudicative', 'guidelines', 'that', 'play', 'a', 'crucial', 'role', 'in', 'deciding', 'who', 'gets', 'access', 'to', 'classified', 'information', 'at', 'the', 'link', 'below', '!']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,1,0,0,200,1.0,0.6,0.25,27.6,0.0,0,2,0.0,0.0,2.2495833333333333,572.97,0,6.29,1.813076923076923,1.6442307692307696,1.5692307692307694
302,264738000000000.0,polarisinc,2023-08-24T13:22:49.000Z,"Curious about the secrets behind security clearances? Learn more about the 13 adjudicative guidelines that play a crucial role in deciding who gets access to classified information at the link below!
",1,0,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/polarisinc/Polarisinc_264738329684083_1.jpg'],Polaris,facebook,"['Curious', 'about', 'the', 'secrets', 'behind', 'security', 'clearances', '?', 'Learn', 'more', 'about', 'the', '13', 'adjudicative', 'guidelines', 'that', 'play', 'a', 'crucial', 'role', 'in', 'deciding', 'who', 'gets', 'access', 'to', 'classified', 'information', 'at', 'the', 'link', 'below', '!']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,1,0,0,200,1.0,0.6,0.25,27.6,0.0,0,2,0.0,0.0,2.2495833333333333,572.97,0,6.29,1.813076923076923,1.6442307692307696,1.5692307692307694
303,264834000000000.0,fistoday,2023-06-15T06:56:03.000Z,"#Digitalwallets in #APAC (excluding China) have more than doubled their #ecommerce market share in the last five years, while their #POS market share grew sixfold in the same timeframe. #Singapore follows this trend, with digital wallets poised to lead the way #online by 2026, accounting for 40% of e-commerce market share. What's driving this growth and how will the #wallet space evolve? 

Payment experts share their views in our #GlobalPaymentsReport panel discussion Yvonne Szeto, Nagesh Devata and Edward Ong. Check out their insights:",6,0,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/fistoday/FIStoday_264833829457381_1.jpg'],Fidelity National Information Services,facebook,"['#', 'Digitalwallets', 'in', '#', 'APAC', '(', 'excluding', 'China', ')', 'have', 'more', 'than', 'doubled', 'their', '#', 'ecommerce', 'market', 'share', 'in', 'the', 'last', 'five', 'years', ',', 'while', 'their', '#', 'POS', 'market', 'share', 'grew', 'sixfold', 'in', 'the', 'same', 'timeframe', '.', '#', 'Singapore', 'follows', 'this', 'trend', ',', 'with', 'digital', 'wallets', 'poised', 'to', 'lead', 'the', 'way', '#', 'online', 'by', '2026', ',', 'accounting', 'for', '40', '%', 'of', 'e-commerce', 'market', 'share', '.', 'What', ""'s"", 'driving', 'this', 'growth', 'and', 'how', 'will', 'the', '#', 'wallet', 'space', 'evolve', '?', 'Payment', 'experts', 'share', 'their', 'views', 'in', 'our', '#', 'GlobalPaymentsReport', 'panel', 'discussion', 'Yvonne', 'Szeto', ',', 'Nagesh', 'Devata', 'and', 'Edward', 'Ong', '.', 'Check', 'out', 'their', 'insights', ':']",0,0,0,0,0,5,0,5,0,5,0,0,1,0,1,0,0,2,2,0,0,0,2,1,2,1,0,1,8,0,542,1.0,0.524,0.091,34.8,0.0,2,2,0.08908695652173913,0.0,2.827377049180328,549.51,3,6.13,1.8615789473684212,1.6736842105263157,1.617543859649123
304,264990000000000.0,boisecascadewoodproducts,2023-09-07T01:13:16.000Z,"Looking for installation guides, specifier guides, tech notes, safety data sheets or other resources? Find them at https://www.bc.com/resources/",3,0,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/boisecascadewoodproducts/boisecascadewoodproducts_264990246482080_1.jpg'],Boise Cascade,facebook,"['Looking', 'for', 'installation', 'guides', ',', 'specifier', 'guides', ',', 'tech', 'notes', ',', 'safety', 'data', 'sheets', 'or', 'other', 'resources', '?', 'Find', 'them', 'at', 'https', ':', '//www.bc.com/resources/']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,144,1.0,0.824,0.0,10.3,0.0,0,0,0.09599999999999999,0.0,2.6416666666666666,546.61,0,8.54,1.7336363636363636,1.4872727272727273,1.7090909090909092
305,265025000000000.0,fistoday,2023-06-15T14:07:01.000Z,"Are you attending Fintech Week London? Make sure to stop by the FIS lounge, listen to FIS’ Silvia Mensdorff-Pouilly’s panel about innovating today for tomorrow’s world, and book a meeting with our specialists on-site. See you there! #FTWLondon2023 #fintech
http://spr.ly/6040O00Ge?",12,0,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/fistoday/FIStoday_265025199438244_1.jpg'],Fidelity National Information Services,facebook,"['Are', 'you', 'attending', 'Fintech', 'Week', 'London', '?', 'Make', 'sure', 'to', 'stop', 'by', 'the', 'FIS', 'lounge', ',', 'listen', 'to', 'FIS', '’', 'Silvia', 'Mensdorff-Pouilly', '’', 's', 'panel', 'about', 'innovating', 'today', 'for', 'tomorrow', '’', 's', 'world', ',', 'and', 'book', 'a', 'meeting', 'with', 'our', 'specialists', 'on-site', '.', 'See', 'you', 'there', '!', '#', 'FTWLondon2023', '#', 'fintech', 'http', ':', '//spr.ly/6040O00Ge', '?']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,1,2,2,0,281,1.0,0.475,0.0,18.2,inf,0,0,0.0,0.0,2.662857142857143,573.95,1,7.38,1.8245833333333332,1.5908333333333335,1.55
306,265051000000000.0,ballcorphq,2023-07-17T21:48:02.000Z,"In the fourth episode of Behind the Scenes at Ball we show you a little more about the shape of a can. At this stage they gain the “neck”! It's the part of the can's body just below the lid.

Check it out and stay tuned for the next episode! ➡️",97,4,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/ballcorphq/BallCorpHQ_265051426163334_1.jpg'],Ball,facebook,"['In', 'the', 'fourth', 'episode', 'of', 'Behind', 'the', 'Scenes', 'at', 'Ball', 'we', 'show', 'you', 'a', 'little', 'more', 'about', 'the', 'shape', 'of', 'a', 'can', '.', 'At', 'this', 'stage', 'they', 'gain', 'the', '“', 'neck', '”', '!', 'It', ""'s"", 'the', 'part', 'of', 'the', 'can', ""'s"", 'body', 'just', 'below', 'the', 'lid', '.', 'Check', 'it', 'out', 'and', 'stay', 'tuned', 'for', 'the', 'next', 'episode', '!', '➡️']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,2,2,3,2,1,2,0,0,0,244,0.982,0.4,0.0,18.2,0.5,0,2,0.02057142857142857,0.0,2.7289795918367346,606.65,0,4.08,1.776190476190476,1.4702380952380953,1.5428571428571427
307,265051000000000.0,ballcorphq,2023-07-17T21:48:02.000Z,"In the fourth episode of Behind the Scenes at Ball we show you a little more about the shape of a can. At this stage they gain the “neck”! It's the part of the can's body just below the lid.

Check it out and stay tuned for the next episode! ➡️",97,4,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/ballcorphq/BallCorpHQ_265051426163334_1.jpg'],Ball,facebook,"['In', 'the', 'fourth', 'episode', 'of', 'Behind', 'the', 'Scenes', 'at', 'Ball', 'we', 'show', 'you', 'a', 'little', 'more', 'about', 'the', 'shape', 'of', 'a', 'can', '.', 'At', 'this', 'stage', 'they', 'gain', 'the', '“', 'neck', '”', '!', 'It', ""'s"", 'the', 'part', 'of', 'the', 'can', ""'s"", 'body', 'just', 'below', 'the', 'lid', '.', 'Check', 'it', 'out', 'and', 'stay', 'tuned', 'for', 'the', 'next', 'episode', '!', '➡️']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,2,2,3,2,1,2,0,0,0,244,0.982,0.4,0.0,18.2,0.5,0,2,0.02057142857142857,0.0,2.7289795918367346,606.65,0,4.08,1.776190476190476,1.4702380952380953,1.5428571428571427
308,265179000000000.0,tdsynnex,2023-06-01T15:20:26.000Z,A friendly reminder. 😉,163,2,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/tdsynnex/TDSYNNEX_265178899364840_1.jpg'],TD Synnex,facebook,"['A', 'friendly', 'reminder', '.', '😉']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.0,1.0,0.0,2.2,0.0,0,0,0.289,0.0,2.063333333333333,572.91,0,7.0,2.57,1.89,2.0
309,265179000000000.0,tdsynnex,2023-06-01T15:20:26.000Z,A friendly reminder. 😉,163,2,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/tdsynnex/TDSYNNEX_265178899364840_1.jpg'],TD Synnex,facebook,"['A', 'friendly', 'reminder', '.', '😉']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.0,1.0,0.0,2.2,0.0,0,0,0.289,0.0,2.063333333333333,572.91,0,7.0,2.57,1.89,2.0
310,265179000000000.0,tdsynnex,2023-06-01T15:20:26.000Z,A friendly reminder. 😉,163,2,['/Dropbox/Message Consistency/01_Scraped Data/Fortune 500/03_Facebook/images/tdsynnex/TDSYNNEX_265178899364840_1.jpg'],TD Synnex,facebook,"['A', 'friendly', 'reminder', '.', '😉']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.0,1.0,0.0,2.2,0.0,0,0,0.289,0.0,2.063333333333333,572.91,0,7.0,2.57,1.89,2.0
